id,created_at,text,location,retweet,favorite
1323385200194146304,2020-11-02 22:03:13,RT @allaboutnina: @HispanicFed I’m voting for my grandchildren’s future! #Election2020 #BidenHarris2020,United States,1,0
1323385198218678273,2020-11-02 22:03:13,RT @SusanSarandon: Did you know Senate nominee &amp; coal miner's daughter @paulajean2020 is fighting for Medicare for All - in West Virginia?…,"Thousand Oaks, CA",106,0
1323385184633393154,2020-11-02 22:03:09,"Reminder: Election Day is tomorrow, November 3rd.

Polling places are open 6am-9pm. If you’re in line when polls close, you have the right to stay in line &amp; vote. Find your polling place &amp; view a sample ballot: https://t.co/xjTkMnbprG

#Election2020 #VOTE","Manhattan, NY ",0,1
1323385167281573889,2020-11-02 22:03:05,RT @JumptuitNow: ELECTION WATCH ALERT: #Florida base of support for #TRUMP2020 continues to trend higher outpacing Trump2016 in this key ba…,"Manhattan, NY",5,0
1323385145777364992,2020-11-02 22:03:00,"RT @YouGovAmerica: And here are the final updates to our state-level estimates from the 2020 presidential election models.

The closest sta…","London, England",48,0
1323385138961678337,2020-11-02 22:02:59,RT @JumptuitNow: ELECTION WATCH ALERT: #NorthCarolina base of support for #TRUMP2020 continues to trend higher outpacing Trump2016 in this…,"Manhattan, NY",5,0
1323385129230831616,2020-11-02 22:02:56,"RT @StatusCoup: ""Respectfully, that's batsh*t crazy"" -@JordanChariton reacts to Trump supporter pushing conspiracy theory that #COVID is a…","Brooklyn, NY",10,0
1323385101191843840,2020-11-02 22:02:50,"RT @income_movement: Help @davidkim2020 get to congress, this is the final push! #Election2020 #ElectionDay",Shirogane •She/Her•,6,0
1323385090475479041,2020-11-02 22:02:47,RT @JumptuitNow: ELECTION WATCH ALERT: #Wisconsin base of support for #TRUMP2020 continues to outpace Trump2016 in this key battleground st…,"Manhattan, NY",5,0
1323385058468704258,2020-11-02 22:02:39,"RT @Rasmussen_Poll: Ohio: Trump 48%, Biden 45%... https://t.co/bu7U1qCSyI #BreakingPoll #Election2020 https://t.co/1hT45zL6pj","London, England",326,0
1323385056551981056,2020-11-02 22:02:39,"Tomorrow!! Excited, nervous, determined. #Election2020","New York, NY",0,0
1323385056493228033,2020-11-02 22:02:39,Vote! And support small businesses! #vote #ElectionDay #Election2020 #supportsmallbusiness #waldroncasting https://t.co/wR4YVNtFpX,"New York, NY",0,0
1323385054173691904,2020-11-02 22:02:38,RT @EWagmeister: I spoke to #Parkland activist @davidhogg111 -- who is of age to vote for his first time -- about gun reform and what's at…,"Los Angeles, CA",10,0
1323385025463750659,2020-11-02 22:02:32,RT @MakeItPlain: W A T C H 📺 @coalitionbuildr @NCBCP #Election2020 https://t.co/6zKqqtWMEX,"New York, NY",1,0
1323384981180223488,2020-11-02 22:02:21,"RT @flywithkamala: MIC DROP &gt;&gt; With latest ad, feat.  Barack Obama and many 2020 Democratic candidates, @JoeBiden and @KamalaHarris officia…",,29,0
1323384973819338756,2020-11-02 22:02:19,KEEP AMERICA GREAT! President Trump Hype video. 🇺🇸 #Trump2020LandslideVictory #Trump #MAGA #KAG #Trump2020 #Election2020 https://t.co/4Mf1P8FwQ4,"New York, USA",1,1
1323384943322554368,2020-11-02 22:02:12,RT @JumptuitNow: ELECTION WATCH ALERT: #Pennsylvania base of support for #TRUMP2020 continues to trend higher outpacing Trump2016 in this k…,"Manhattan, NY",5,0
1323384929946898433,2020-11-02 22:02:09,How’s everyone? Not good? Cool same. #Election2020,"Hoboken, NJ",0,0
1323384894224027648,2020-11-02 22:02:00,"RT @StatusCoup: ""Respectfully, that's batsh*t crazy"" -@JordanChariton reacts to Trump supporter pushing conspiracy theory that #COVID is a…","Raleigh, NC",10,0
1323384891300548617,2020-11-02 22:02:00,"RT @D_Alex_connect: One More Day, Tomorrow Is Election Day!

As in just 1 day nothing major could change, and as the #VoterSuppression poll…",none,216,0
1323384851886678016,2020-11-02 22:01:50,"RT @WSJ: Election Day is almost here! 

❤️  this tweet to be reminded that https://t.co/ArIO60ohwU will be free to read on November 3rd, th…","Milton, Tn",2611,0
1323384848061358080,2020-11-02 22:01:49,"RT @income_movement: Help @davidkim2020 get to congress, this is the final push! #Election2020 #ElectionDay https://t.co/2p9tZy2fU8",California,6,0
1323384825894604801,2020-11-02 22:01:44,"TONIGHT! Let's get together on Election Eve to celebrate all that Sister District NYC has accomplished. ⁠⁠ https://t.co/Nagdj9OQtI
⁠
#party #celebration #electioneve #SisterDistrict #BlueWave2020 #ElectionNight #Election2020 #PowerToThePolls https://t.co/QCxbkz6UlG","New York, NY",0,0
1323384821528338432,2020-11-02 22:01:43,"RT @jlealsays: Them: What’s it like living back in your childhood room while working on the Biden Harris campaign? 

Me: #VOTE #Election202…","Miami, FL",1,0
1323384812284092416,2020-11-02 22:01:41,RT @JumptuitNow: ELECTION WATCH ALERT: #Florida base of support for #TRUMP2020 continues to trend higher outpacing Trump2016 in this key ba…,"Manhattan, NY",5,0
1323384788489801730,2020-11-02 22:01:35,RT @JumptuitNow: ELECTION WATCH ALERT: #NorthCarolina base of support for #TRUMP2020 continues to trend higher outpacing Trump2016 in this…,"Manhattan, NY",5,0
1323384786430418949,2020-11-02 22:01:35,"RT @WSJ: As the race heads to its finale, President Trump trails Joe Biden by 10 points nationally in a new WSJ/NBC poll. @GeraldFSeib brea…","Florida, USA",144,0
1323384775869042688,2020-11-02 22:01:32,"@FoxNews So if #BidenHarris2020 wins the election, they should release all the docs on Kavanaugh. #Election2020","Florida, USA",0,0
1323384767568633856,2020-11-02 22:01:30,"RT @thenewsoncnbc: Tonight’s #Election2020 coverage: The battleground blitz, safeguarding from civil unrest, crucial election timelines and…","New Canaan, CT",4,0
1323384754624991240,2020-11-02 22:01:27,"Tomorrow is election day -- and the last day to stream our #VocesPBS special Latino Vote: Dispatches from the Battleground. Make sure to catch it on 
@PBS
: https://t.co/Pm80oL1Dq5 via @VocesMedia @LPBMedia @ITVSIndies #pubmedia #Election2020 https://t.co/ITKCtIc6Kd",NYC,0,2
1323384754402664450,2020-11-02 22:01:27,RT @JumptuitNow: ELECTION WATCH ALERT: #Wisconsin base of support for #TRUMP2020 continues to outpace Trump2016 in this key battleground st…,"Manhattan, NY",5,0
1323384752859066368,2020-11-02 22:01:27,RT @EWagmeister: I spoke to #Parkland activist @davidhogg111 -- who is of age to vote for his first time -- about gun reform and what's at…,left coast,10,0
1323384748874457090,2020-11-02 22:01:26,RT @AngelaBelcamino: Raise your hand if you're voting for Joe Biden in 1 day. #Election2020,"California, USA",131,0
1323384742855741440,2020-11-02 22:01:24,"RT @NewYorkStateAG: If you haven't already voted, the polls will be open tomorrow from 6AM to 9PM in New York.
 
You can cast your ballot i…",,928,0
1323384708487647234,2020-11-02 22:01:16,"RT @NewYorkStateAG: If you haven't already voted, the polls will be open tomorrow from 6AM to 9PM in New York.
 
You can cast your ballot i…",,928,0
1323384705689948160,2020-11-02 22:01:15,"RT @income_movement: Help @davidkim2020 get to congress, this is the final push! #Election2020 #ElectionDay",,6,0
1323384695241936896,2020-11-02 22:01:13,"RT @NewYorkStateAG: If you haven't already voted, the polls will be open tomorrow from 6AM to 9PM in New York.
 
You can cast your ballot i…","California, USA",928,0
1323384694860214272,2020-11-02 22:01:13,"RT @WSJ: Election Day is almost here! 

❤️  this tweet to be reminded that https://t.co/ArIO60ohwU will be free to read on November 3rd, th…",RT's do not = Endorsement,2611,0
1323384691077095424,2020-11-02 22:01:12,"Wall Street expects California voters to pass Prop 22 which exempts app-based transportation &amp; delivery companies from providing employee benefits to certain drivers. #Uber #Lyft #Prop22 #ElectionDay #Election2020 
https://t.co/HWWgvXkdAN","New York, NY",0,0
1323384634374193152,2020-11-02 22:00:58,RT @SusanSarandon: Did you know Senate nominee &amp; coal miner's daughter @paulajean2020 is fighting for Medicare for All - in West Virginia?…,"Seattle, WA",106,0
1323384621288034307,2020-11-02 22:00:55,"RT @WSJ: In the final days of the campaign, President Trump and Joe Biden appealed to voters in the battleground state of Florida, touting…",,82,0
1323384597237911559,2020-11-02 22:00:49,RT @Varneyco: Will President #Trump get more support from #black #voters in this #election compared to 2016? @TezlynFigaro says that like w…,,3,0
1323384589713362944,2020-11-02 22:00:48,"RT @WFUVNews: To make your voting plan, familiarize yourself with your state’s voting information.

WFUV News has compiled a breakdown of i…",New York,10,0
1323384586559172609,2020-11-02 22:00:47,"RT @StatusCoup: ""Respectfully, that's batsh*t crazy"" -@JordanChariton reacts to Trump supporter pushing conspiracy theory that #COVID is a…","cheshire, ct",10,0
1323384574353833985,2020-11-02 22:00:44,RT @mirandadevine: Macy’s and Saks Fifth Avenue boarded up in anticipation of peaceful protests #Election2020 https://t.co/WBdohexRgy,,62,0
1323384567311597569,2020-11-02 22:00:42,"RT @saribethrose: WE HAVE ONE SHOT. 

THIS OPPORTUNITY COMES ONCE IN A LIFETIME ⚡️🇺🇸🌊🗳💙🙌🏻🎸⚡️💙❤️🌊🙌🏻🗳⚡️🇺🇸

#VOTE 
#Election2020 
#VoteBidenHa…","Brooklyn, NY",13,0
1323384550274211841,2020-11-02 22:00:38,"RT @NewYorkStateAG: If you haven't already voted, the polls will be open tomorrow from 6AM to 9PM in New York.
 
You can cast your ballot i…",United States,928,0
1323384546096680960,2020-11-02 22:00:37,RT @EWagmeister: I spoke to #Parkland activist @davidhogg111 -- who is of age to vote for his first time -- about gun reform and what's at…,"Los Angeles, CA",10,0
1323384539478024192,2020-11-02 22:00:36,"1 day left till our election night coverage/ @joederosacomedy &amp; @philanthropygal. There will be 2 seating times. 7pm to 9pm and 9:30 to midnight. Go to https://t.co/dUbU0ejo20 get your seat on @resy  #election2020 #electionnight
https://t.co/t1XpvDwpJK","New York, NY",0,3
1323384530691121152,2020-11-02 22:00:34,"Take a look at @sunrisemvmtnyc Election Action Guide 
#Election2020 
⬇️
https://t.co/5IkkRvcVlt",New York City,0,0
1323384499531476992,2020-11-02 22:00:26,RT @thenewsoncnbc: These 6 states flipped from Obama in 2012 to Trump in 2016. They are worth a combined 99 electoral votes or more than 1/…,"Dehiwala, Sri Lanka",12,0
1323384465360588800,2020-11-02 22:00:18,"RT @WSJ: Election Day is almost here! 

❤️  this tweet to be reminded that https://t.co/ArIO60ohwU will be free to read on November 3rd, th…",Wilmington NC,2611,0
1323384458293219328,2020-11-02 22:00:16,"Today is #ElectionHeroDay! #Thankyou poll workers, election office staff, voter registration staff, volunteers, @USPS workers, &amp; everyone else that helped to make #Election2020 a safe &amp; secure success for all voters! #ThankYouElectionHeroes #ElectionDay #Vote2020 @NYCHealthSystem https://t.co/66wYx24N4o",NYC,0,0
1323384447807401984,2020-11-02 22:00:14,"What is on your list of presidential priorities? On Election Day, we're taking a page from 8-year-old Joshua C. and imagining the future through the eyes of our young authors.  
#vote #election2020 #youngauthors #creativewriting #studentvoices #NYC #NYCstudents https://t.co/Kl7aMiQumu","Brooklyn, NY",0,0
1323384437338353664,2020-11-02 22:00:11,"RT @JHR041: No joke or anything, this election is gonna be like The Purge Election Year 😳 #Election2020 #2020Election https://t.co/NTrc3xFJ…",,1,0
1323384416383557632,2020-11-02 22:00:06,"RT @NewYorkStateAG: If you haven't already voted, the polls will be open tomorrow from 6AM to 9PM in New York.
 
You can cast your ballot i…",Cali Love,928,0
1323384391167475712,2020-11-02 22:00:00,"Will President #Trump get more support from #black #voters in this #election compared to 2016? @TezlynFigaro says that like with any other group of voters, there are many complicated issues to consider before anyone makes their decision. #Election2020 #VOTE #VarneyCo https://t.co/1CnX0wbYjG",New York,3,12
1323384383043104768,2020-11-02 21:59:58,RT @EWagmeister: I spoke to #Parkland activist @davidhogg111 -- who is of age to vote for his first time -- about gun reform and what's at…,"British Columbia, Canada ",10,0
1323384367318618112,2020-11-02 21:59:55,W A T C H 📺 @coalitionbuildr @NCBCP #Election2020 https://t.co/6zKqqtWMEX,"New York, NY",1,2
1323384334729072641,2020-11-02 21:59:47,"@JordanSekulow @LindseyGrahamSC Vote that spineless coward @LindseyGrahamSC OUT!!! Vote for equality, decency, and someone working for you not a lap dog who lost his way! Vote @harrisonjaime #Election2020","Florida, USA",0,0
1323384328500486149,2020-11-02 21:59:45,RT @luker393: Posting my prediction from September for no reason at all #election2020 #TrumpFascism https://t.co/th3NreflkM,,1,0
1323384320200003585,2020-11-02 21:59:43,"RT @YouGovAmerica: 71% of voters say we should wait for all mail-in ballots to be counted, even if the process drags on for some time:

Bid…","Chicago, IL",20,0
1323384309001146375,2020-11-02 21:59:41,RT @JumptuitNow: ELECTION WATCH ALERT: #Pennsylvania base of support for #TRUMP2020 continues to trend higher outpacing Trump2016 in this k…,,5,0
1323384284640628736,2020-11-02 21:59:35,RT @JumptuitNow: ELECTION WATCH ALERT: #Florida base of support for #TRUMP2020 continues to trend higher outpacing Trump2016 in this key ba…,,5,0
1323384272435163138,2020-11-02 21:59:32,"While courts have denied attempts by #Republicans to purge more than 100,000 votes to appease people before #ElectionDay, they sill left open purging those votes after the #Election2020

#VOTE #JudicialComplicity #Rigged  https://t.co/hOqVnR4gS7","Brooklyn, NY",0,0
1323384270661033985,2020-11-02 21:59:32,"I’m so glad I voted yesterday not just for president but other positions too. “When we serve something greater than ourselves, we’re being all that we can be.” #Election2020","Long Island, NY",0,0
1323384259269283846,2020-11-02 21:59:29,RT @JumptuitNow: ELECTION WATCH ALERT: #NorthCarolina base of support for #TRUMP2020 continues to trend higher outpacing Trump2016 in this…,,5,0
1323384238318751748,2020-11-02 21:59:24,"RT @YouGovAmerica: Results from our final update to the 2020 presidential election model:

ELECTORAL COLLEGE
Biden 364 / Trump 174

POPULAR…",European Union,367,0
1323384234946580487,2020-11-02 21:59:23,RT @JumptuitNow: ELECTION WATCH ALERT: #Wisconsin base of support for #TRUMP2020 continues to outpace Trump2016 in this key battleground st…,,5,0
1323384205502533633,2020-11-02 21:59:16,"I'm gonna remember all these companies that didn't remind me to vote!

Jk. Make sure to Vote! #Election2020",New York,0,0
1323384199370387462,2020-11-02 21:59:15,RT @JumptuitNow: ELECTION WATCH ALERT: #Michigan base of support for #TRUMP2020 continues to trend higher outpacing Trump2016 in this key b…,,4,0
1323384197889679361,2020-11-02 21:59:14,"RT @Princeton: “Before the Ballot” is a podcast series designed to educate voters before they #vote, featuring @PrincetonSPIA faculty exper…","Johannesburg, South Africa",13,0
1323384182161182721,2020-11-02 21:59:10,"RT @StatusCoup: ""Respectfully, that's batsh*t crazy"" -@JordanChariton reacts to Trump supporter pushing conspiracy theory that #COVID is a…",FL-23,10,0
1323384152415211524,2020-11-02 21:59:03,"RT @NewYorkStateAG: If you haven't already voted, the polls will be open tomorrow from 6AM to 9PM in New York.
 
You can cast your ballot i…",,928,0
1323384115459055616,2020-11-02 21:58:55,RT @EWagmeister: I spoke to #Parkland activist @davidhogg111 -- who is of age to vote for his first time -- about gun reform and what's at…,N 26°21' 0'' / E 127°52' 0'',10,0
1323384113517096962,2020-11-02 21:58:54,Young people depend on us to represent them &amp; their interests. We encourage you to use your voice (if you haven't already!) &amp; use your #vote for those who can’t. #Election2020 https://t.co/ftrT83qTKZ,"New York, NY",0,3
1323384112300859393,2020-11-02 21:58:54,"RT @StatusCoup: ""Respectfully, that's batsh*t crazy"" -@JordanChariton reacts to Trump supporter pushing conspiracy theory that #COVID is a…",Kansas City,10,0
1323384096421253120,2020-11-02 21:58:50,RT @MakeItPlain: W A T C H 📺 @MsLaToshaBrown @BlackVotersMtr #Election2020 https://t.co/4PHTSGN8xm,,18,0
1323384087932030979,2020-11-02 21:58:48,RT @wearedyinghere: COUNT EVERY BALLOT. #Vote #VoteInPerson #VoteBlue #IVotedBidenHarris #DontGetComplacent #2020Election #Election2020 htt…,Pennsylvania,1,0
1323384073167908865,2020-11-02 21:58:44,"RT @NewYorkStateAG: If you haven't already voted, the polls will be open tomorrow from 6AM to 9PM in New York.
 
You can cast your ballot i…","Reykjavik, Iceland",928,0
1323384072970919936,2020-11-02 21:58:44,"RT @thenewsoncnbc: Tonight’s #Election2020 coverage: The battleground blitz, safeguarding from civil unrest, crucial election timelines and…",,4,0
1323384058269868034,2020-11-02 21:58:41,"RT @NewYorkStateAG: If you haven't already voted, the polls will be open tomorrow from 6AM to 9PM in New York.
 
You can cast your ballot i…",Canada,928,0
1323384043740823552,2020-11-02 21:58:37,"RT @StatusCoup: ""Respectfully, that's batsh*t crazy"" -@JordanChariton reacts to Trump supporter pushing conspiracy theory that #COVID is a…","Houston, TX",10,0
1323384040003670017,2020-11-02 21:58:37,How many will be upset on election day if they do not get a sticker #Election2020,NJ,0,0
1323384027156520960,2020-11-02 21:58:34,"It's 2020 after all... whom are you expecting to win... 
#Trump #Biden #Election2020",New York ,0,0
1323384023075319810,2020-11-02 21:58:33,Vote! And support small businesses while you are at it! Small mom and pop shops are shutting down all across America! Support them over huge corporate entities. @waldroncasting #vote #Election2020 #waldroncasting #supportsmallbusiness https://t.co/AXK6Ib4Pwr,New York City/New Jersey,0,1
1323384013780885505,2020-11-02 21:58:30,RT @AngelaBelcamino: Raise your hand if you're voting for Joe Biden in 1 day. #Election2020,"Ottawa, Ontario",131,0
1323384005107044359,2020-11-02 21:58:28,"RT @NewYorkStateAG: If you haven't already voted, the polls will be open tomorrow from 6AM to 9PM in New York.
 
You can cast your ballot i…",fingering the lakes,928,0
1323384000430411779,2020-11-02 21:58:27,RT @HellcatPRiiMe: I’m getting Purge vibes for this week 🥴 #StaySafe #Election2020,,1,0
1323383956490932230,2020-11-02 21:58:17,"RT @thenewsoncnbc: Tonight’s #Election2020 coverage: The battleground blitz, safeguarding from civil unrest, crucial election timelines and…","Englewood Cliffs, NJ",4,0
1323383950329434113,2020-11-02 21:58:15,RT @JumptuitNow: ELECTION WATCH ALERT: #Pennsylvania base of support for #TRUMP2020 continues to trend higher outpacing Trump2016 in this k…,,5,0
1323383943211683840,2020-11-02 21:58:14,"RT @NewYorkStateAG: If you haven't already voted, the polls will be open tomorrow from 6AM to 9PM in New York.
 
You can cast your ballot i…",Earth,928,0
1323383929349541889,2020-11-02 21:58:10,RT @JumptuitNow: ELECTION WATCH ALERT: #Florida base of support for #TRUMP2020 continues to trend higher outpacing Trump2016 in this key ba…,,5,0
1323383922168913922,2020-11-02 21:58:08,"RT @income_movement: Help @davidkim2020 get to congress, this is the final push! #Election2020 #ElectionDay","New York, USA",6,0
1323383918507143168,2020-11-02 21:58:08,"RT @MHDavisNewYork: Moms Defend Action's Founder @shannonrwatts on Voting, Guns, and Suburban Voters | InStyle https://t.co/h9B8XrTneQ @InS…","Boise, Idaho",3,0
1323383912454737921,2020-11-02 21:58:06,"RT @flywithkamala: In the aftermath of #Election2020, pundits and strategists will try to pinpoint which demographic got Joe Biden across t…","Seattle,WA",1,0
1323383906125701121,2020-11-02 21:58:05,RT @JumptuitNow: ELECTION WATCH ALERT: #NorthCarolina base of support for #TRUMP2020 continues to trend higher outpacing Trump2016 in this…,,5,0
1323383895795109889,2020-11-02 21:58:02,"RT @YouGovAmerica: 71% of voters say we should wait for all mail-in ballots to be counted, even if the process drags on for some time:

Bid…","Mesquite, TX",20,0
1323383892586471433,2020-11-02 21:58:01,"RT @NewYorkStateAG: If you haven't already voted, the polls will be open tomorrow from 6AM to 9PM in New York.
 
You can cast your ballot i…",,928,0
1323383891844124673,2020-11-02 21:58:01,"RT @YouGovAmerica: Results from our final update to the 2020 presidential election model:

ELECTORAL COLLEGE
Biden 364 / Trump 174

POPULAR…","Dunbar, Scotland",367,0
1323383888593457157,2020-11-02 21:58:00,RT @JumptuitNow: ELECTION WATCH ALERT: #Wisconsin base of support for #TRUMP2020 continues to outpace Trump2016 in this key battleground st…,,5,0
1323383885904912385,2020-11-02 21:58:00,"RT @NewYorkStateAG: If you haven't already voted, the polls will be open tomorrow from 6AM to 9PM in New York.
 
You can cast your ballot i…",Cincinnati,928,0
1323383863285108737,2020-11-02 21:57:54,"RT @WSJ: As the race heads to its finale, President Trump trails Joe Biden by 10 points nationally in a new WSJ/NBC poll. @GeraldFSeib brea…","Galveston, TX",144,0
1323383856226013184,2020-11-02 21:57:53,RT @JumptuitNow: ELECTION WATCH ALERT: #Michigan base of support for #TRUMP2020 continues to trend higher outpacing Trump2016 in this key b…,,4,0
1323383843148189696,2020-11-02 21:57:50,"RT @AfroLatinoAssoc: Really looking forward to seeing this happen. #Texas, let's make history!
#afrolatina #TexasEarlyVoting #Election2020…","NYC, Puerto Rico, Jamaica ",3,0
1323383839054565382,2020-11-02 21:57:49,"This is going to be a very interesting week. Drop a comment IF you voted. 
-Shhh. Don’t say for who!

#election #vote #election2020 #vote2020 @ DiGiulio Group Real Estate https://t.co/z0y764p8ac","New York, NY",0,0
1323383834998640642,2020-11-02 21:57:48,"RT @NewYorkStateAG: If you haven't already voted, the polls will be open tomorrow from 6AM to 9PM in New York.
 
You can cast your ballot i…","Texas, USA",928,0
1323383822659080199,2020-11-02 21:57:45,"Let’s go. #Election2020 
💪🇺🇸 https://t.co/7tKjHKm26J","Long Island, NY",0,1
1323383818309480448,2020-11-02 21:57:44,"In the aftermath of #Election2020, pundits and strategists will try to pinpoint which demographic got Joe Biden across the finish line. 

The answer is going to be all of us, minus uneducated white folks and white men, because Biden is going to beat Donald Trump by a landslide.",DC and NYC,1,9
1323383758679117825,2020-11-02 21:57:30,"FNC’s Carlson: If Elected, Would Joe Biden Really Be President? | Breitbart https://t.co/pBRUl1epLk #Election2020","Roxbury, NJ",0,2
1323383757164871681,2020-11-02 21:57:29,"RT @PaulaEdgar: Reminder to #voters and #pollwatchers tomorrow - If you wear candidate-specific clothing or other swag, you may be asked to…",i'm here,1,0
1323383686742552584,2020-11-02 21:57:12,"POE'S ODE TO A JAMES K. POLK (1844) Edgar Allan Poe entered a cigar store - when he exited, he had written the Democratic president's campaign song. #NYC #History #Election2020 https://t.co/2Q7fcyhZwO https://t.co/yYhIw05wyk","Brooklyn, NY",0,0
1323383682598653955,2020-11-02 21:57:11,"Great advice - ""Don’t leave the line. No matter what."" #Election2020 https://t.co/kDE19Y8ffd","Roxbury, NJ",0,0
1323383667625021442,2020-11-02 21:57:08,"I’ve been finding myself doing meaningless tasks to keep myself/my mind busy before #Election2020  and so far I’ve: 

1.  Cleaned my makeup brushes
2. Organized my desktop files 
3. Organized my personal email inbox 
4. Now I’m organizing my Camera Roll https://t.co/pe0DE4ODrb","Brooklyn, NY",0,0
1323383624083869696,2020-11-02 21:56:57,"RT @Laurie_Garrett: Henry Olsen of @washingtonpost has got to be the single most optimistic #Democrat in the U-S-A right now.
See what you…",Seattle,13,0
1323383620879454211,2020-11-02 21:56:57,"RT @NewYorkStateAG: If you haven't already voted, the polls will be open tomorrow from 6AM to 9PM in New York.
 
You can cast your ballot i…",,928,0
1323383616211095552,2020-11-02 21:56:56,"RT @NewYorkStateAG: If you haven't already voted, the polls will be open tomorrow from 6AM to 9PM in New York.
 
You can cast your ballot i…",New York,928,0
1323383615523180544,2020-11-02 21:56:55,"RT @NewYorkStateAG: If you haven't already voted, the polls will be open tomorrow from 6AM to 9PM in New York.
 
You can cast your ballot i…",Washington State ,928,0
1323383568979165184,2020-11-02 21:56:44,"RT @NewYorkStateAG: If you haven't already voted, the polls will be open tomorrow from 6AM to 9PM in New York.
 
You can cast your ballot i…",,928,0
1323383551660797952,2020-11-02 21:56:40,"RT @wjraghu: Just a reminder. 

If bill #S386 cannot become a law then #H1BVisa got to go. Suspend #H1B permanently till a solution to back…",Florida ,52,0
1323383548934586368,2020-11-02 21:56:40,@Cernovich Husbands *can’t*...Husbands evidently need to grow a pair of balls. What a complete crock of horse dung. #Election2020,"Florida, USA",0,0
1323383545579098112,2020-11-02 21:56:39,"RT @MHDavisNewYork: Moms Defend Action's Founder @shannonrwatts on Voting, Guns, and Suburban Voters | InStyle https://t.co/h9B8XrTneQ @InS…",NJ and NC best of both worlds,3,0
1323383537832206336,2020-11-02 21:56:37,RT @PsychTimes: Tip 5 to alleviate election-associated anxiety: Take a break from social media! More tips: https://t.co/HzbQB19sk2 #electio…,"Jeddah, Kingdom of Saudi Arabi",1,0
1323383513656233984,2020-11-02 21:56:31,"RT @NewYorkStateAG: If you haven't already voted, the polls will be open tomorrow from 6AM to 9PM in New York.
 
You can cast your ballot i…",,928,0
1323383485667692546,2020-11-02 21:56:24,"@OrinKerr Yup I did! #Election2020 
#Trump2020","Florida, USA",0,0
1323383484216451073,2020-11-02 21:56:24,"RT @NewYorkStateAG: If you haven't already voted, the polls will be open tomorrow from 6AM to 9PM in New York.
 
You can cast your ballot i…","Brooklyn, NY",928,0
